operator_id,inefficiency_score,rule1,rule2,rule3,rule4,rule5,total_incoming_calls,missed_rate_incoming_pct,avg_wait_time_incoming_sec,total_outgoing_calls,missed_rate_outgoing_pct,zero_outgoing_ratio_pct,prop_outgoing
940652,1,0,1,0,0,0,411.0,1.9464720194647203,142.57177615571777,854.0,41.68618266978923,41.68618266978923,0.675098814229249
940658,1,0,1,0,0,0,842.0,1.187648456057007,218.86342042755345,1716.0,48.25174825174825,48.25174825174825,0.6708365910867865
905574,1,0,0,0,1,0,4.0,0.0,15.0,83.0,49.39759036144578,49.39759036144578,0.9540229885057471
906398,1,0,0,0,1,0,64.0,0.0,78.96875,7.0,71.42857142857143,71.42857142857143,0.09859154929577464
906400,1,0,1,0,0,0,129.0,2.3255813953488373,126.7751937984496,182.0,10.43956043956044,10.43956043956044,0.5852090032154341
906402,1,0,0,1,0,0,7.0,0.0,59.142857142857146,8.0,25.0,25.0,0.5333333333333333
906404,1,0,1,0,0,0,501.0,1.1976047904191618,411.5948103792415,512.0,19.921875,19.921875,0.5054294175715696
906406,1,0,1,0,0,0,712.0,0.42134831460674155,508.98455056179773,838.0,26.13365155131265,26.13365155131265,0.5406451612903226
906408,1,0,1,0,0,0,241.0,1.6597510373443984,406.0746887966805,13.0,46.15384615384615,46.15384615384615,0.051181102362204724
947652,1,0,0,0,1,0,0.0,0.0,0.0,506.0,53.75494071146245,53.75494071146245,1.0
947654,1,0,0,0,1,0,0.0,0.0,0.0,2248.0,68.59430604982207,68.59430604982207,1.0
947658,1,0,0,0,1,0,0.0,0.0,0.0,2648.0,63.44410876132931,63.44410876132931,1.0
947816,1,0,0,1,0,0,11.0,0.0,35.09090909090909,27.0,37.03703703703704,37.03703703703704,0.7105263157894737
947820,1,0,0,1,0,0,0.0,0.0,0.0,9.0,11.11111111111111,11.11111111111111,1.0
898902,1,0,0,1,0,0,0.0,0.0,0.0,22.0,45.45454545454545,45.45454545454545,1.0
899082,1,0,1,0,0,0,655.0,0.15267175572519084,250.79541984732825,1510.0,31.65562913907285,31.65562913907285,0.6974595842956121
899268,1,1,0,0,0,0,31.0,6.451612903225806,33.16129032258065,0.0,0.0,0.0,0.0
899788,1,0,0,0,1,0,0.0,0.0,0.0,600.0,54.0,54.0,1.0
899790,1,0,0,0,1,0,0.0,0.0,0.0,716.0,55.02793296089386,55.02793296089386,1.0
939706,1,0,1,0,0,0,519.0,0.7707129094412332,284.5568400770713,1016.0,27.460629921259844,27.460629921259844,0.6618892508143323
939708,1,1,0,0,0,0,10.0,10.0,23.9,36.0,27.77777777777778,27.77777777777778,0.782608695652174
907972,1,0,0,1,0,0,5.0,0.0,13.4,7.0,42.857142857142854,42.857142857142854,0.5833333333333334
907998,1,0,0,1,0,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
908082,1,0,0,1,0,0,26.0,0.0,19.615384615384617,19.0,10.526315789473683,10.526315789473683,0.4222222222222222
939736,1,0,0,1,0,0,0.0,0.0,0.0,6.0,33.33333333333333,33.33333333333333,1.0
939762,1,0,1,0,0,0,804.0,0.0,404.2723880597015,1858.0,41.38858988159311,41.38858988159311,0.6979714500375658
940430,1,0,0,1,0,0,63.0,1.5873015873015872,3.5555555555555554,27.0,48.148148148148145,48.148148148148145,0.3
940436,1,0,0,0,1,0,30.0,0.0,53.93333333333333,6.0,50.0,50.0,0.16666666666666666
940474,1,0,0,1,0,0,0.0,0.0,0.0,13.0,46.15384615384615,46.15384615384615,1.0
906680,1,0,1,0,0,0,188.0,0.5319148936170213,219.27659574468086,133.0,30.82706766917293,30.82706766917293,0.4143302180685358
907178,1,0,0,0,1,0,3.0,0.0,39.333333333333336,123.0,51.21951219512195,51.21951219512195,0.9761904761904762
907442,1,0,0,0,1,0,0.0,0.0,0.0,44.0,56.81818181818182,56.81818181818182,1.0
907964,1,0,0,1,0,0,17.0,0.0,37.05882352941177,8.0,12.5,12.5,0.32
906392,1,1,0,0,0,0,18.0,38.88888888888889,52.833333333333336,3.0,33.33333333333333,33.33333333333333,0.14285714285714285
906396,1,0,1,0,0,0,123.0,2.4390243902439024,196.609756097561,99.0,15.151515151515152,15.151515151515152,0.44594594594594594
939370,1,0,1,0,0,0,482.0,0.8298755186721992,363.5663900414938,491.0,28.5132382892057,28.5132382892057,0.5046248715313464
939376,1,0,1,0,0,0,261.0,0.38314176245210724,165.77394636015325,1075.0,36.0,36.0,0.8046407185628742
939474,1,0,1,0,0,0,187.0,0.0,247.83957219251337,561.0,33.155080213903744,33.155080213903744,0.75
939478,1,1,0,0,0,0,19.0,5.263157894736842,56.421052631578945,102.0,48.03921568627451,48.03921568627451,0.8429752066115702
896386,1,0,0,0,1,0,0.0,0.0,0.0,76.0,52.63157894736842,52.63157894736842,1.0
896430,1,0,0,1,0,0,1.0,0.0,13.0,14.0,35.714285714285715,35.714285714285715,0.9333333333333333
896538,1,1,0,0,0,0,14.0,7.142857142857142,66.92857142857143,0.0,0.0,0.0,0.0
897030,1,0,0,0,1,0,6.0,0.0,17.333333333333332,73.0,53.42465753424658,53.42465753424658,0.9240506329113924
897872,1,1,0,0,0,0,3.0,33.33333333333333,21.666666666666668,45.0,22.22222222222222,22.22222222222222,0.9375
897894,1,0,0,1,0,0,0.0,0.0,0.0,19.0,0.0,0.0,1.0
898414,1,0,1,0,0,0,24.0,4.166666666666666,135.58333333333334,59.0,40.67796610169492,40.67796610169492,0.7108433734939759
898422,1,0,0,1,0,0,64.0,1.5625,80.078125,23.0,47.82608695652174,47.82608695652174,0.26436781609195403
950806,1,0,0,1,0,0,6.0,0.0,18.166666666666668,3.0,33.33333333333333,33.33333333333333,0.3333333333333333
951290,1,0,0,1,0,0,1.0,0.0,17.0,20.0,45.0,45.0,0.9523809523809523
951648,1,0,0,0,1,0,0.0,0.0,0.0,161.0,52.17391304347826,52.17391304347826,1.0
939698,1,0,0,1,0,0,2.0,0.0,13.0,1.0,0.0,0.0,0.3333333333333333
937874,1,1,0,0,0,0,18.0,5.555555555555555,45.388888888888886,131.0,25.954198473282442,25.954198473282442,0.8791946308724832
937888,1,0,0,0,1,0,185.0,0.0,64.87567567567568,972.0,51.64609053497943,51.64609053497943,0.8401037165082109
937902,1,0,1,0,0,0,239.0,0.41841004184100417,134.17573221757323,899.0,47.052280311457174,47.052280311457174,0.7899824253075571
910226,1,1,0,0,0,0,8.0,25.0,16.5,0.0,0.0,0.0,0.0
910902,1,0,0,1,0,0,0.0,0.0,0.0,15.0,0.0,0.0,1.0
910926,1,0,0,1,0,0,0.0,0.0,0.0,25.0,0.0,0.0,1.0
937966,1,0,0,0,1,0,229.0,0.8733624454148471,85.77292576419214,818.0,62.224938875305625,62.224938875305625,0.7812798471824259
937980,1,0,0,0,1,0,76.0,0.0,62.973684210526315,129.0,49.6124031007752,49.6124031007752,0.6292682926829268
938896,1,0,1,0,0,0,1058.0,0.4725897920604915,233.01134215500946,2266.0,26.037069726390115,26.037069726390115,0.6817087845968712
908640,1,0,0,0,1,0,0.0,0.0,0.0,14234.0,57.341576506955185,57.341576506955185,1.0
908958,1,0,1,0,0,0,934.0,0.21413276231263384,434.8672376873662,98.0,44.89795918367347,44.89795918367347,0.09496124031007752
908960,1,0,1,0,0,0,663.0,2.1116138763197587,241.0,112.0,28.57142857142857,28.57142857142857,0.14451612903225808
908984,1,0,0,1,0,0,0.0,0.0,0.0,8.0,37.5,37.5,1.0
909452,1,0,0,1,0,0,0.0,0.0,0.0,8.0,0.0,0.0,1.0
939224,1,0,0,0,1,0,32.0,3.125,43.75,1341.0,52.64727815063386,52.64727815063386,0.976693372177713
939236,1,0,0,1,0,0,0.0,0.0,0.0,5.0,0.0,0.0,1.0
911102,1,1,0,0,0,0,27.0,11.11111111111111,68.14814814814815,0.0,0.0,0.0,0.0
911136,1,0,1,0,0,0,211.0,0.47393364928909953,126.85781990521328,0.0,0.0,0.0,0.0
911138,1,0,1,0,0,0,289.0,1.0380622837370241,131.93771626297578,0.0,0.0,0.0,0.0
911142,1,1,0,0,0,0,20.0,10.0,93.65,0.0,0.0,0.0,0.0
911310,1,0,1,0,0,0,401.0,0.7481296758104738,381.6758104738155,91.0,36.26373626373626,36.26373626373626,0.18495934959349594
913474,1,0,0,1,0,0,2.0,0.0,74.0,8.0,37.5,37.5,0.8
937860,1,0,0,0,1,0,212.0,2.358490566037736,75.52830188679245,1424.0,52.80898876404494,52.80898876404494,0.8704156479217604
895370,1,0,0,1,0,0,0.0,0.0,0.0,10.0,30.0,30.0,1.0
895776,1,1,0,0,0,0,12.0,8.333333333333332,19.833333333333332,238.0,42.857142857142854,42.857142857142854,0.952
896018,1,0,0,1,0,0,8.0,0.0,27.125,3.0,33.33333333333333,33.33333333333333,0.2727272727272727
952392,1,0,0,0,1,0,0.0,0.0,0.0,1484.0,64.75741239892183,64.75741239892183,1.0
952458,1,0,0,0,1,0,0.0,0.0,0.0,1530.0,56.666666666666664,56.666666666666664,1.0
952460,1,0,0,0,1,0,0.0,0.0,0.0,174.0,54.02298850574713,54.02298850574713,1.0
952466,1,0,0,0,1,0,0.0,0.0,0.0,79.0,58.22784810126582,58.22784810126582,1.0
952468,1,0,0,0,1,0,0.0,0.0,0.0,1038.0,62.813102119460495,62.813102119460495,1.0
952656,1,0,0,1,0,0,4.0,0.0,7.5,25.0,40.0,40.0,0.8620689655172413
913942,1,0,1,0,0,0,2467.0,2.107823267126064,705.219700040535,429.0,36.13053613053613,36.36363636363637,0.1481353591160221
913984,1,0,0,1,0,0,1.0,0.0,17.0,1.0,0.0,0.0,0.5
914036,1,0,0,1,0,0,0.0,0.0,0.0,17.0,41.17647058823529,41.17647058823529,1.0
914050,1,0,0,0,1,0,12.0,0.0,10.75,384.0,51.822916666666664,51.822916666666664,0.9696969696969697
914052,1,0,0,0,1,0,0.0,0.0,0.0,1368.0,68.05555555555556,68.05555555555556,1.0
914168,1,0,0,1,0,0,1.0,0.0,11.0,10.0,20.0,20.0,0.9090909090909091
914266,1,0,0,1,0,0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
893402,1,0,1,0,0,0,330.0,0.9090909090909091,282.44545454545454,51.0,41.17647058823529,41.17647058823529,0.13385826771653545
893420,1,0,1,0,0,0,203.0,0.49261083743842365,257.97536945812806,28.0,39.285714285714285,39.285714285714285,0.12121212121212122
893804,1,0,1,0,0,0,2427.0,0.4120313143798929,158.50927070457354,3378.0,37.83303730017762,37.83303730017762,0.5819121447028424
894120,1,1,0,0,0,0,18.0,5.555555555555555,51.44444444444444,0.0,0.0,0.0,0.0
894614,1,1,0,0,0,0,8.0,12.5,19.375,0.0,0.0,0.0,0.0
891908,1,0,0,0,1,0,38.0,0.0,19.289473684210527,8.0,75.0,75.0,0.17391304347826086
891946,1,0,0,0,1,0,16.0,0.0,28.3125,29.0,58.620689655172406,58.620689655172406,0.6444444444444445
937788,1,0,0,0,1,0,121.0,0.0,75.93388429752066,472.0,54.8728813559322,54.8728813559322,0.7959527824620574
937810,1,0,0,0,1,0,74.0,0.0,29.35135135135135,269.0,54.646840148698885,54.646840148698885,0.7842565597667639
937650,1,0,0,0,1,0,0.0,0.0,0.0,91.0,51.64835164835166,51.64835164835166,1.0
937678,1,0,0,0,1,0,15.0,0.0,20.933333333333334,155.0,65.80645161290323,65.80645161290323,0.9117647058823529
937732,1,0,0,0,1,0,107.0,1.8691588785046727,88.99065420560747,191.0,62.82722513089005,62.82722513089005,0.6409395973154363
892800,1,0,0,1,0,0,0.0,0.0,0.0,8.0,37.5,37.5,1.0
952916,1,0,0,1,0,0,1.0,0.0,25.0,7.0,14.285714285714285,14.285714285714285,0.875
952948,1,0,1,0,0,0,3540.0,0.22598870056497175,265.22118644067797,1145.0,34.93449781659388,34.93449781659388,0.24439701173959444
952968,1,0,0,1,0,0,2.0,0.0,5.0,1.0,0.0,0.0,0.3333333333333333
953458,1,0,0,0,1,0,0.0,0.0,0.0,59.0,49.152542372881356,49.152542372881356,1.0
953462,1,0,0,0,1,0,0.0,0.0,0.0,633.0,64.92890995260665,64.92890995260665,1.0
953464,1,0,0,0,1,0,52.0,1.9230769230769231,39.13461538461539,286.0,62.58741258741259,62.58741258741259,0.8461538461538461
891192,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
891250,1,0,0,1,0,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
937750,1,0,0,0,1,0,56.0,1.7857142857142856,67.42857142857143,46.0,58.69565217391305,58.69565217391305,0.45098039215686275
913788,1,0,1,0,0,0,793.0,0.25220680958385877,252.4249684741488,963.0,33.74870197300104,33.74870197300104,0.5484054669703873
913886,1,1,0,0,0,0,2.0,50.0,13.5,0.0,0.0,0.0,0.0
913938,1,0,1,0,0,0,4766.0,0.2937473772555602,850.32186319765,406.0,26.84729064039409,26.84729064039409,0.07849961330239752
917252,1,0,0,1,0,0,6.0,0.0,102.5,9.0,33.33333333333333,33.33333333333333,0.6
917446,1,0,0,1,0,0,0.0,0.0,0.0,15.0,40.0,40.0,1.0
917680,1,0,0,0,1,0,2.0,0.0,100.0,43.0,69.76744186046511,69.76744186046511,0.9555555555555556
917846,1,0,0,1,0,0,3.0,0.0,14.0,27.0,14.814814814814813,14.814814814814813,0.9
917852,1,0,1,0,0,0,375.0,0.26666666666666666,200.98133333333334,1008.0,22.817460317460316,22.817460317460316,0.7288503253796096
914348,1,0,0,1,0,0,0.0,0.0,0.0,6.0,16.666666666666664,16.666666666666664,1.0
914426,1,0,0,1,0,0,3.0,0.0,23.0,4.0,25.0,25.0,0.5714285714285714
914630,1,0,0,0,1,0,19.0,0.0,30.894736842105264,136.0,50.0,50.0,0.8774193548387097
914636,1,0,0,1,0,0,2.0,0.0,20.0,13.0,46.15384615384615,46.15384615384615,0.8666666666666667
914816,1,0,0,1,0,0,0.0,0.0,0.0,4.0,25.0,25.0,1.0
914848,1,0,0,1,0,0,2.0,0.0,18.5,15.0,40.0,40.0,0.8823529411764706
915358,1,0,0,1,0,0,0.0,0.0,0.0,11.0,36.36363636363637,36.36363636363637,1.0
915504,1,0,0,0,1,0,0.0,0.0,0.0,33.0,66.66666666666666,66.66666666666666,1.0
915556,1,0,0,0,1,0,185.0,1.6216216216216217,28.4,2104.0,58.9828897338403,58.9828897338403,0.9191786806465706
937372,1,0,0,0,1,0,0.0,0.0,0.0,1168.0,54.53767123287672,54.53767123287672,1.0
937432,1,1,0,0,0,0,3.0,33.33333333333333,12.0,0.0,0.0,0.0,0.0
935956,1,0,0,1,0,0,2.0,0.0,52.5,1.0,0.0,0.0,0.3333333333333333
937352,1,0,0,1,0,0,0.0,0.0,0.0,27.0,40.74074074074074,40.74074074074074,1.0
937362,1,0,1,0,0,0,5.0,0.0,130.6,1.0,0.0,0.0,0.16666666666666666
891410,1,0,1,0,0,0,660.0,0.30303030303030304,175.53484848484848,2660.0,33.64661654135339,33.64661654135339,0.8012048192771084
891414,1,0,1,0,0,0,503.0,0.19880715705765406,136.8051689860835,2379.0,33.29129886506936,33.29129886506936,0.8254684247050659
891744,1,0,0,1,0,0,5.0,0.0,26.0,6.0,33.33333333333333,33.33333333333333,0.5454545454545454
954650,1,0,1,0,0,0,462.0,0.6493506493506493,418.45021645021643,819.0,31.013431013431013,31.013431013431013,0.639344262295082
954750,1,0,1,0,0,0,223.0,0.4484304932735426,357.0896860986547,47.0,36.17021276595745,36.17021276595745,0.17407407407407408
955032,1,0,0,0,1,0,37.0,2.7027027027027026,41.4054054054054,34.0,50.0,50.0,0.4788732394366197
955094,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
955164,1,0,0,1,0,0,2.0,0.0,26.0,3.0,33.33333333333333,33.33333333333333,0.6
956292,1,0,0,1,0,0,2.0,0.0,13.0,2.0,0.0,0.0,0.5
956298,1,0,0,1,0,0,0.0,0.0,0.0,13.0,46.15384615384615,46.15384615384615,1.0
915614,1,0,0,0,1,0,2.0,0.0,56.0,62.0,54.83870967741935,54.83870967741935,0.96875
915958,1,0,0,1,0,0,11.0,0.0,48.45454545454545,17.0,17.647058823529413,17.647058823529413,0.6071428571428571
916424,1,0,1,0,0,0,404.0,0.7425742574257426,159.04950495049505,96.0,37.5,37.5,0.192
933806,1,0,0,0,1,0,0.0,0.0,0.0,333.0,49.549549549549546,49.549549549549546,1.0
919166,1,0,1,0,0,0,993.0,0.6042296072507553,715.5327291037261,20.0,10.0,10.0,0.019743336623889437
919190,1,0,0,0,1,0,2.0,0.0,11.0,83.0,72.28915662650603,72.28915662650603,0.9764705882352941
919204,1,0,1,0,0,0,1165.0,0.7725321888412017,1015.2918454935623,9.0,44.44444444444444,44.44444444444444,0.007666098807495741
919206,1,0,1,0,0,0,925.0,0.9729729729729729,687.7275675675676,1.0,0.0,0.0,0.0010799136069114472
934076,1,1,0,0,0,0,11.0,9.090909090909092,69.27272727272727,0.0,0.0,0.0,0.0
934098,1,1,0,0,0,0,4.0,25.0,38.5,0.0,0.0,0.0,0.0
934426,1,0,0,0,1,0,0.0,0.0,0.0,222.0,49.549549549549546,49.549549549549546,1.0
935216,1,0,0,1,0,0,2.0,0.0,5.0,27.0,22.22222222222222,22.22222222222222,0.9310344827586207
935244,1,0,0,1,0,0,2.0,0.0,38.0,27.0,44.44444444444444,44.44444444444444,0.9310344827586207
917890,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
918956,1,0,0,1,0,0,2.0,0.0,34.5,17.0,41.17647058823529,41.17647058823529,0.8947368421052632
918978,1,0,1,0,0,0,744.0,0.5376344086021506,230.2298387096774,1237.0,27.970897332255458,27.970897332255458,0.624432104997476
918986,1,0,1,0,0,0,566.0,0.0,198.35159010600708,1394.0,30.55954088952654,30.55954088952654,0.7112244897959183
919164,1,0,1,0,0,0,646.0,0.46439628482972134,498.8111455108359,10.0,40.0,40.0,0.01524390243902439
935548,1,0,0,0,1,0,19.0,0.0,20.36842105263158,2.0,50.0,50.0,0.09523809523809523
958672,1,0,0,1,0,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
959118,1,0,0,1,0,0,0.0,0.0,0.0,14.0,28.57142857142857,28.57142857142857,1.0
959312,1,1,0,0,0,0,56.0,12.5,44.982142857142854,96.0,33.33333333333333,33.33333333333333,0.631578947368421
932500,1,0,0,0,1,0,8.0,0.0,28.0,1167.0,50.72836332476436,50.72836332476436,0.9931914893617021
919318,1,0,0,0,1,0,0.0,0.0,0.0,1813.0,53.06122448979592,53.06122448979592,1.0
919364,1,0,0,0,1,0,0.0,0.0,0.0,4820.0,55.767634854771785,55.767634854771785,1.0
919372,1,0,0,0,1,0,0.0,0.0,0.0,1563.0,52.335252719129876,52.335252719129876,1.0
919374,1,0,0,0,1,0,0.0,0.0,0.0,2021.0,51.31123206333498,51.31123206333498,1.0
919378,1,0,0,0,1,0,0.0,0.0,0.0,1114.0,56.01436265709157,56.01436265709157,1.0
919382,1,0,0,0,1,0,0.0,0.0,0.0,1629.0,62.67648864333947,62.67648864333947,1.0
919390,1,0,0,0,1,0,0.0,0.0,0.0,721.0,60.332871012482656,60.332871012482656,1.0
919456,1,0,0,0,1,0,0.0,0.0,0.0,1147.0,50.91543156059285,50.91543156059285,1.0
919464,1,0,0,0,1,0,0.0,0.0,0.0,1289.0,51.202482544608216,51.202482544608216,1.0
932750,1,0,0,1,0,0,12.0,0.0,27.333333333333332,17.0,41.17647058823529,41.17647058823529,0.5862068965517241
932798,1,0,0,0,1,0,95.0,1.0526315789473684,59.28421052631579,9.0,55.55555555555556,55.55555555555556,0.08653846153846154
932856,1,0,0,1,0,0,0.0,0.0,0.0,4.0,25.0,25.0,1.0
919794,1,0,1,0,0,0,1136.0,0.08802816901408451,1111.5589788732395,21.0,33.33333333333333,33.33333333333333,0.018150388936905792
919896,1,1,0,0,0,0,5.0,20.0,20.2,0.0,0.0,0.0,0.0
930910,1,0,0,1,0,0,1.0,0.0,5.0,11.0,0.0,0.0,0.9166666666666666
930912,1,0,0,0,1,0,0.0,0.0,0.0,211.0,53.55450236966824,53.55450236966824,1.0
931458,1,0,1,0,0,0,2075.0,0.5783132530120482,1254.0086746987952,2351.0,45.852828583581456,45.852828583581456,0.5311793944871216
932088,1,0,0,1,0,0,0.0,0.0,0.0,12.0,16.666666666666664,16.666666666666664,1.0
958416,1,1,0,0,0,0,13.0,7.6923076923076925,38.53846153846154,284.0,30.28169014084507,30.28169014084507,0.9562289562289562
958440,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
958444,1,0,0,1,0,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
890234,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
890582,1,0,0,0,1,0,104.0,0.9615384615384616,47.17307692307692,54.0,61.111111111111114,61.111111111111114,0.34177215189873417
890618,1,0,0,0,1,0,73.0,1.36986301369863,6.52054794520548,270.0,51.11111111111111,51.11111111111111,0.7871720116618076
891156,1,0,0,1,0,0,0.0,0.0,0.0,18.0,33.33333333333333,33.33333333333333,1.0
958460,1,0,1,0,0,0,102.0,1.9607843137254901,442.2647058823529,54.0,29.629629629629626,29.629629629629626,0.34615384615384615
958470,1,0,0,1,0,0,3.0,0.0,50.666666666666664,13.0,46.15384615384615,46.15384615384615,0.8125
958480,1,0,0,0,1,0,0.0,0.0,0.0,138.0,67.3913043478261,67.3913043478261,1.0
921062,1,0,0,0,1,0,113.0,0.0,45.75221238938053,3.0,66.66666666666666,66.66666666666666,0.02586206896551724
929426,1,0,0,0,1,0,0.0,0.0,0.0,11189.0,56.72535525962999,56.72535525962999,1.0
929622,1,0,0,1,0,0,12.0,0.0,23.166666666666668,4.0,25.0,25.0,0.25
929626,1,0,0,1,0,0,35.0,0.0,34.82857142857143,19.0,42.10526315789473,42.10526315789473,0.35185185185185186
929884,1,0,0,1,0,0,31.0,0.0,86.41935483870968,24.0,20.833333333333336,20.833333333333336,0.43636363636363634
930020,1,1,0,0,0,0,85.0,5.88235294117647,35.023529411764706,549.0,33.1511839708561,33.1511839708561,0.8659305993690851
930186,1,0,0,0,1,0,5.0,0.0,7.0,53.0,66.0377358490566,66.0377358490566,0.9137931034482759
930242,1,1,0,0,0,0,4.0,25.0,17.25,0.0,0.0,0.0,0.0
930510,1,0,0,1,0,0,2.0,0.0,22.0,2.0,0.0,0.0,0.5
930660,1,0,0,1,0,0,4.0,0.0,13.0,11.0,45.45454545454545,45.45454545454545,0.7333333333333333
930662,1,0,0,1,0,0,0.0,0.0,0.0,23.0,8.695652173913043,8.695652173913043,1.0
930692,1,0,0,1,0,0,0.0,0.0,0.0,6.0,0.0,0.0,1.0
919552,1,0,1,0,0,0,1087.0,0.09199632014719411,701.3210671573137,60.0,15.0,15.0,0.05231037489102005
919554,1,0,1,0,0,0,1181.0,0.9314140558848433,675.7832345469941,9.0,11.11111111111111,11.11111111111111,0.007563025210084034
919790,1,0,1,0,0,0,1576.0,0.0,1269.2176395939086,23.0,30.434782608695656,30.434782608695656,0.014383989993746092
919792,1,0,1,0,0,0,750.0,0.13333333333333333,540.0373333333333,68.0,13.23529411764706,13.23529411764706,0.08312958435207823
962658,1,0,1,0,0,0,331.0,0.0,235.50453172205437,272.0,23.52941176470588,23.52941176470588,0.45107794361525705
962902,1,0,1,0,0,0,223.0,0.0,165.73094170403587,360.0,21.11111111111111,21.11111111111111,0.6174957118353345
963716,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
926486,1,0,0,0,1,0,14.0,0.0,11.857142857142858,2280.0,51.8859649122807,51.8859649122807,0.993897122929381
927912,1,1,0,0,0,0,17.0,5.88235294117647,7.823529411764706,0.0,0.0,0.0,0.0
921306,1,0,1,0,0,0,397.0,1.0075566750629723,372.0428211586902,542.0,37.08487084870848,37.08487084870848,0.577209797657082
921320,1,0,1,0,0,0,79.0,1.2658227848101267,149.37974683544303,269.0,42.37918215613383,42.37918215613383,0.7729885057471264
921584,1,0,0,0,1,0,0.0,0.0,0.0,1266.0,59.87361769352291,59.87361769352291,1.0
921814,1,1,0,0,0,0,42.0,9.523809523809524,63.26190476190476,37.0,18.91891891891892,18.91891891891892,0.46835443037974683
921818,1,0,1,0,0,0,1807.0,0.5534034311012728,379.4875484228002,2087.0,26.928605654048877,26.928605654048877,0.5359527478171546
922114,1,0,0,1,0,0,1.0,0.0,61.0,5.0,0.0,0.0,0.8333333333333334
920416,1,0,0,0,1,0,0.0,0.0,0.0,1576.0,71.25634517766497,71.25634517766497,1.0
920706,1,1,0,0,0,0,68.0,8.823529411764707,89.26470588235294,122.0,35.24590163934426,35.24590163934426,0.6421052631578947
920728,1,0,1,0,0,0,201.0,1.9900497512437811,132.06965174129354,78.0,39.743589743589745,39.743589743589745,0.27956989247311825
920732,1,0,1,0,0,0,116.0,0.0,141.5948275862069,153.0,26.143790849673206,26.143790849673206,0.5687732342007435
920928,1,0,0,1,0,0,0.0,0.0,0.0,6.0,0.0,0.0,1.0
969286,1,0,0,1,0,0,0.0,0.0,0.0,6.0,16.666666666666664,16.666666666666664,1.0
882684,1,0,1,0,0,0,613.0,0.6525285481239804,285.6721044045677,651.0,31.643625192012287,31.643625192012287,0.5150316455696202
882686,1,0,1,0,0,0,766.0,0.7832898172323759,269.0078328981723,2876.0,32.719054242002784,32.719054242002784,0.7896760021965953
882688,1,0,1,0,0,0,15.0,0.0,388.6666666666667,43.0,34.883720930232556,34.883720930232556,0.7413793103448276
882690,1,0,1,0,0,0,171.0,1.1695906432748537,517.6140350877193,1416.0,32.909604519774014,32.909604519774014,0.8922495274102079
972408,1,0,0,1,0,0,0.0,0.0,0.0,6.0,33.33333333333333,33.33333333333333,1.0
883898,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
884402,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
880020,1,0,0,0,1,0,7.0,0.0,7.714285714285714,34.0,55.88235294117647,55.88235294117647,0.8292682926829268
924928,1,0,0,1,0,0,22.0,4.545454545454546,71.81818181818181,10.0,40.0,40.0,0.3125
924930,1,1,0,0,0,0,18.0,5.555555555555555,56.05555555555556,171.0,28.07017543859649,28.07017543859649,0.9047619047619048
924932,1,0,0,1,0,0,3.0,0.0,18.0,3.0,0.0,0.0,0.5
924936,1,1,0,0,0,0,8.0,25.0,26.125,0.0,0.0,0.0,0.0
924948,1,1,0,0,0,0,12.0,8.333333333333332,19.583333333333332,200.0,36.5,36.5,0.9433962264150944
924954,1,1,0,0,0,0,16.0,6.25,54.3125,75.0,32.0,32.0,0.8241758241758241
922486,1,0,0,1,0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.5
947598,1,0,0,0,1,0,0.0,0.0,0.0,403.0,49.62779156327544,49.62779156327544,1.0
947600,1,0,0,0,1,0,0.0,0.0,0.0,292.0,57.534246575342465,57.534246575342465,1.0
947604,1,0,0,0,1,0,1.0,0.0,14.0,902.0,61.97339246119734,61.97339246119734,0.9988925802879292
947610,1,0,0,1,0,0,2.0,0.0,9.5,5.0,40.0,40.0,0.7142857142857143
945274,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
945286,1,0,0,0,1,0,0.0,0.0,0.0,6873.0,52.65531791066492,52.65531791066492,1.0
945290,1,0,0,0,1,0,0.0,0.0,0.0,3373.0,49.688704417432554,49.688704417432554,1.0
945302,1,0,0,0,1,0,0.0,0.0,0.0,6136.0,51.857887874837026,51.857887874837026,1.0
901996,1,0,0,1,0,0,3.0,0.0,43.0,24.0,41.66666666666667,41.66666666666667,0.8888888888888888
902510,1,0,1,0,0,0,122.0,1.639344262295082,251.95901639344262,1841.0,34.98098859315589,34.98098859315589,0.9378502292409577
